smiles_id,molecule_chembl_id,ss,standard_type,pchembl_value,target_chembl_id,uniprot
NPC201055,CHEMBL80,1.0000,Ki,7.2900,CHEMBL233,P35372
NPC201055,CHEMBL80,1.0000,Ki,6.9200,CHEMBL236,P41143
NPC201055,CHEMBL80,1.0000,Ki,7.3700,CHEMBL233,P35372
NPC201055,CHEMBL80,1.0000,Ki,7.2200,CHEMBL233,P35372
NPC201055,CHEMBL80,1.0000,Ki,7.0100,CHEMBL236,P41143
NPC201055,CHEMBL80,1.0000,IC50,6.8500,CHEMBL237,P41145
NPC201055,CHEMBL80,1.0000,Ki,9.0000,CHEMBL233,P35372
NPC201055,CHEMBL80,1.0000,Ki,7.8000,CHEMBL236,P41143
NPC201055,CHEMBL80,1.0000,Ki,7.8000,CHEMBL237,P41145
NPC201136,CHEMBL312790,1.0000,IC50,7.4100,CHEMBL2622,P07943
NPC201136,CHEMBL478440,0.9024,IC50,7.1900,CHEMBL2622,P07943
NPC201136,CHEMBL476554,0.8571,IC50,7.4600,CHEMBL2622,P07943
NPC201136,CHEMBL438292,0.8537,IC50,7.4900,CHEMBL2622,P07943
NPC201547,CHEMBL77993,1.0000,IC50,5.8500,CHEMBL5393,Q9UNQ0
NPC201547,CHEMBL77993,1.0000,IC50,5.8000,CHEMBL5393,Q9UNQ0
NPC201662,CHEMBL497318,1.0000,IC50,5.4800,CHEMBL218,P21554
NPC201662,CHEMBL497318,1.0000,IC50,5.4600,CHEMBL253,P34972
NPC201662,CHEMBL497318,1.0000,Ki,6.1200,CHEMBL218,P21554
NPC201662,CHEMBL497318,1.0000,Ki,6.0600,CHEMBL253,P34972
NPC201662,CHEMBL497318,1.0000,Ki,6.8200,CHEMBL253,P34972
NPC201662,CHEMBL497318,1.0000,Ki,6.0500,CHEMBL218,P21554
NPC201662,CHEMBL1823117,0.9737,IC50,5.4900,CHEMBL218,P21554
NPC201662,CHEMBL1823117,0.9737,IC50,6.1500,CHEMBL253,P34972
NPC201662,CHEMBL1823117,0.9737,Ki,6.1200,CHEMBL218,P21554
NPC201662,CHEMBL1823117,0.9737,Ki,6.7500,CHEMBL253,P34972
NPC201667,CHEMBL3235996,1.0000,IC50,5.0000,CHEMBL288,Q08499
NPC201731,CHEMBL238188,1.0000,Ki,5.4900,CHEMBL5189,P10481
NPC201731,CHEMBL238188,1.0000,IC50,5.5100,CHEMBL5189,P10481
NPC201814,CHEMBL506069,1.0000,IC50,5.3900,CHEMBL4241,P52020
NPC201844,CHEMBL82293,1.0000,IC50,6.0300,CHEMBL2083,P15090
NPC201844,CHEMBL82293,1.0000,IC50,5.5800,CHEMBL3344,P05413
NPC201844,CHEMBL82293,1.0000,IC50,5.9200,CHEMBL3674,Q01469
NPC201844,CHEMBL82293,1.0000,IC50,5.7700,CHEMBL4879,P12104
NPC201844,CHEMBL82293,1.0000,Kd,6.1000,CHEMBL3674,Q01469
NPC201844,CHEMBL82293,1.0000,Ki,6.4700,CHEMBL2083,P15090
NPC201844,CHEMBL82293,1.0000,Ki,6.1000,CHEMBL3674,Q01469
NPC201844,CHEMBL82293,1.0000,IC50,5.1300,CHEMBL3979,Q03181
NPC201844,CHEMBL82293,1.0000,IC50,5.8200,CHEMBL239,Q07869
NPC201844,CHEMBL82293,1.0000,IC50,5.0600,CHEMBL335,P18031
NPC201844,CHEMBL320358,1.0000,Ki,5.0900,CHEMBL5269,Q80UJ1
NPC201844,CHEMBL46403,1.0000,IC50,5.2200,CHEMBL3979,Q03181
NPC201844,CHEMBL46403,1.0000,IC50,5.9600,CHEMBL239,Q07869
NPC201844,CHEMBL46403,1.0000,IC50,5.1200,CHEMBL4078,O42275
NPC201844,CHEMBL46403,1.0000,Ki,5.3600,CHEMBL4078,O42275
NPC201844,CHEMBL46403,1.0000,Ki,5.4400,CHEMBL4078,O42275
NPC201844,CHEMBL46403,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC201844,CHEMBL111077,1.0000,IC50,5.2700,CHEMBL239,Q07869
NPC201844,CHEMBL111077,1.0000,Ki,5.5800,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL111077,1.0000,EC50,5.1500,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL108766,1.0000,EC50,5.1000,CHEMBL4422,O14842
NPC201844,CHEMBL108766,1.0000,Ki,5.6600,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL108766,1.0000,EC50,5.4600,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107498,1.0000,EC50,5.2200,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107498,1.0000,EC50,5.0000,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107498,1.0000,Ki,5.7500,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107498,1.0000,EC50,5.1200,CHEMBL235,P37231
NPC201844,CHEMBL108030,1.0000,Ki,6.9700,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL108030,1.0000,EC50,5.3600,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107874,1.0000,Ki,5.7100,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL107874,1.0000,EC50,5.7700,CHEMBL3714079,Q9NQS5
NPC201844,CHEMBL1173381,1.0000,IC50,5.8000,CHEMBL335,P18031
NPC201844,CHEMBL14184,0.9412,Ki,5.0400,CHEMBL5269,Q80UJ1
NPC201844,CHEMBL14184,0.9412,Ki,5.0500,CHEMBL5269,Q80UJ1
NPC202474,CHEMBL286796,1.0000,IC50,5.1700,CHEMBL2039,P27338
NPC202605,CHEMBL379449,0.8913,IC50,5.0000,CHEMBL4878,Q16678
NPC202647,CHEMBL381547,1.0000,IC50,5.4800,CHEMBL3959,P16083
NPC202666,CHEMBL441687,1.0000,IC50,7.8200,CHEMBL3910,P50172
NPC202666,CHEMBL441687,1.0000,IC50,8.0000,CHEMBL4235,P28845
NPC202666,CHEMBL441687,1.0000,IC50,8.1000,CHEMBL3910,P50172
NPC202666,CHEMBL441687,1.0000,IC50,9.0000,CHEMBL3746,P80365
NPC202666,CHEMBL441687,1.0000,IC50,7.7300,CHEMBL4235,P28845
NPC202666,CHEMBL441687,1.0000,IC50,7.5300,CHEMBL3910,P50172
NPC202666,CHEMBL441687,1.0000,IC50,9.1500,CHEMBL3746,P80365
NPC202666,CHEMBL441687,1.0000,EC50,8.0000,CHEMBL4235,P28845
NPC202666,CHEMBL441687,1.0000,EC50,8.1000,CHEMBL3910,P50172
NPC202666,CHEMBL441687,1.0000,EC50,9.0000,CHEMBL3746,P80365
NPC202666,CHEMBL441687,1.0000,IC50,8.2200,CHEMBL4235,P28845
NPC202666,CHEMBL441687,1.0000,IC50,8.5200,CHEMBL3910,P50172
NPC202666,CHEMBL441687,1.0000,IC50,9.4000,CHEMBL3746,P80365
NPC202742,CHEMBL504937,1.0000,IC50,5.1400,CHEMBL6152,P37840
NPC202742,CHEMBL38714,1.0000,IC50,5.3700,CHEMBL6152,P37840
NPC202742,CHEMBL592228,0.9057,IC50,6.4000,CHEMBL333,P08253
NPC202742,CHEMBL592228,0.9057,IC50,5.6400,CHEMBL321,P14780
NPC202768,CHEMBL1197637,1.0000,IC50,6.8500,CHEMBL6136,O60341
NPC202771,CHEMBL364713,1.0000,IC50,6.4000,CHEMBL3622,P33261
NPC202771,CHEMBL364713,1.0000,IC50,5.0900,CHEMBL3397,P11712
NPC202771,CHEMBL364713,1.0000,IC50,5.5800,CHEMBL1743122,O15244
NPC20287,CHEMBL549472,0.9773,Ki,5.4300,CHEMBL214,P08908
NPC203063,CHEMBL192032,1.0000,Ki,6.2300,CHEMBL4860,P10415
NPC203063,CHEMBL192032,1.0000,Ki,6.5700,CHEMBL4361,Q07820
NPC203063,CHEMBL192032,1.0000,Ki,5.8800,CHEMBL4860,P10415
NPC203063,CHEMBL192032,1.0000,Ki,5.9200,CHEMBL4361,Q07820
NPC203077,CHEMBL3809403,1.0000,IC50,5.5200,CHEMBL335,P18031
NPC203077,CHEMBL3809403,1.0000,IC50,5.1100,CHEMBL335,P18031
NPC203124,CHEMBL496492,1.0000,EC50,5.0200,CHEMBL2487,P05067
NPC203124,CHEMBL496662,1.0000,EC50,5.2900,CHEMBL2487,P05067
NPC203124,CHEMBL2088769,0.9730,EC50,5.5900,CHEMBL2487,P05067
NPC203259,CHEMBL226335,1.0000,Ki,5.0200,CHEMBL1916,P18825
NPC203259,CHEMBL226335,1.0000,Ki,5.0300,CHEMBL1867,P08913
NPC203259,CHEMBL226335,1.0000,IC50,7.9200,CHEMBL220,P22303
NPC203259,CHEMBL226335,1.0000,EC50,5.9200,CHEMBL1075144,Q9GZQ4
NPC203259,CHEMBL226335,1.0000,IC50,5.6700,CHEMBL6136,O60341
NPC203259,CHEMBL4536358,0.8529,IC50,5.4700,CHEMBL4523129,O15056
NPC203468,CHEMBL54976,1.0000,IC50,5.6500,CHEMBL2439,P05164
NPC203719,CHEMBL13883,1.0000,IC50,6.4900,CHEMBL2176772,Q9UPN9
NPC203719,CHEMBL13883,1.0000,IC50,6.7900,CHEMBL3108638,O15164
NPC203891,CHEMBL161957,1.0000,IC50,6.6600,CHEMBL3649,P80457
NPC20404,CHEMBL549472,0.9773,Ki,5.4300,CHEMBL214,P08908
NPC204251,CHEMBL122890,1.0000,IC50,5.4700,CHEMBL230,P35354
NPC204709,CHEMBL87463,1.0000,Ki,8.3000,CHEMBL4176,P04066
NPC204709,CHEMBL87463,1.0000,Ki,8.2200,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,7.1000,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,8.2100,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,IC50,6.3900,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,7.5100,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,7.5400,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,8.0100,CHEMBL2271,Q9BTY2
NPC204709,CHEMBL314772,1.0000,Ki,8.7700,CHEMBL3545,Q2KIM0
NPC204709,CHEMBL314772,1.0000,IC50,8.3000,CHEMBL3545,Q2KIM0
NPC204709,CHEMBL314772,1.0000,Ki,8.0000,CHEMBL4176,P04066
NPC204709,CHEMBL314772,1.0000,Ki,8.5200,CHEMBL3545,Q2KIM0
NPC204709,CHEMBL314772,1.0000,IC50,6.4700,CHEMBL2710,P17164
NPC204709,CHEMBL314772,1.0000,IC50,6.9600,CHEMBL3545,Q2KIM0
NPC204709,CHEMBL314772,1.0000,IC50,6.8500,CHEMBL4176,P04066
NPC204709,CHEMBL593715,1.0000,Ki,6.0000,CHEMBL3545,Q2KIM0
NPC204717,CHEMBL277362,1.0000,Ki,7.3500,CHEMBL3459,P28564
NPC204717,CHEMBL277362,1.0000,Ki,6.5500,CHEMBL225,P28335
NPC204717,CHEMBL277362,1.0000,Ki,8.3100,CHEMBL273,P19327
NPC204828,CHEMBL2334885,1.0000,Ki,6.5100,CHEMBL2056,P21728
NPC204828,CHEMBL2334885,1.0000,Ki,6.5800,CHEMBL234,P35462
NPC204828,CHEMBL2334885,1.0000,Ki,7.3700,CHEMBL217,P14416
NPC204828,CHEMBL2334885,1.0000,Ki,6.7000,CHEMBL2056,P21728
NPC204828,CHEMBL2334885,1.0000,Ki,6.5000,CHEMBL1850,P21918
NPC204828,CHEMBL2334886,1.0000,Ki,5.9200,CHEMBL2056,P21728
NPC204828,CHEMBL2334891,0.9130,Ki,7.0400,CHEMBL217,P14416
NPC204828,CHEMBL2334891,0.9130,Ki,8.3500,CHEMBL2056,P21728
NPC204828,CHEMBL2334891,0.9130,Ki,8.2100,CHEMBL2056,P21728
NPC204828,CHEMBL2334891,0.9130,Ki,7.3800,CHEMBL217,P14416
NPC204828,CHEMBL2334891,0.9130,Ki,7.4300,CHEMBL234,P35462
NPC204828,CHEMBL2334891,0.9130,Ki,7.1100,CHEMBL219,P21917
NPC204828,CHEMBL2334891,0.9130,Ki,8.0200,CHEMBL1850,P21918
NPC204828,CHEMBL2334892,0.9130,Ki,6.9800,CHEMBL217,P14416
NPC204828,CHEMBL2334892,0.9130,Ki,8.1800,CHEMBL2056,P21728
NPC204828,CHEMBL3780481,0.9130,Ki,6.9700,CHEMBL287,Q99720
NPC204828,CHEMBL3780481,0.9130,Ki,7.4300,CHEMBL234,P35462
NPC204828,CHEMBL3780481,0.9130,Ki,6.9900,CHEMBL217,P14416
NPC204828,CHEMBL3780481,0.9130,Ki,7.8200,CHEMBL2056,P21728
NPC204828,CHEMBL2314747,0.8913,IC50,6.0100,CHEMBL4081,P13726
NPC204828,CHEMBL320397,0.8723,Ki,6.2100,CHEMBL229,P35348
NPC204828,CHEMBL320397,0.8723,Ki,6.4400,CHEMBL232,P35368
NPC204828,CHEMBL320397,0.8723,Ki,7.6000,CHEMBL223,P25100
NPC204828,CHEMBL320397,0.8723,Ki,6.2000,CHEMBL229,P35348
NPC204828,CHEMBL320397,0.8723,Ki,6.7000,CHEMBL2056,P21728
NPC204828,CHEMBL320397,0.8723,Ki,6.9500,CHEMBL217,P14416
NPC204932,CHEMBL280998,1.0000,Ki,5.0000,CHEMBL205,P00918
NPC204932,CHEMBL280998,1.0000,Ki,5.0500,CHEMBL3242,O43570
NPC204932,CHEMBL280998,1.0000,Ki,5.3800,CHEMBL3969,Q9Y2D0
NPC204932,CHEMBL280998,1.0000,IC50,6.0600,CHEMBL4358,P12530
NPC204932,CHEMBL280998,1.0000,Ki,5.4600,CHEMBL1944498,Q3SZX4
NPC204985,CHEMBL494252,1.0000,Ki,5.3700,CHEMBL5189,P10481
NPC204985,CHEMBL494252,1.0000,IC50,5.3900,CHEMBL5189,P10481
NPC204985,CHEMBL494252,1.0000,IC50,5.0300,CHEMBL335,P18031
NPC204985,CHEMBL494252,1.0000,Ki,5.0200,CHEMBL335,P18031
NPC204985,CHEMBL494252,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC205178,CHEMBL43185,0.9750,Ki,5.5000,CHEMBL3050,Q8BW75
NPC205178,CHEMBL43185,0.9750,IC50,6.3900,CHEMBL3358,P21396
NPC205178,CHEMBL43185,0.9750,IC50,6.5800,CHEMBL2993,P19643
NPC205178,CHEMBL43185,0.9750,IC50,6.3200,CHEMBL2039,P27338
NPC205178,CHEMBL43185,0.9750,IC50,5.9800,CHEMBL2039,P27338
NPC205178,CHEMBL1087296,0.9500,IC50,5.3900,CHEMBL2034805,Q5KTC7
NPC205213,CHEMBL849,1.0000,IC50,7.1600,CHEMBL3994,Q6GI75
NPC205213,CHEMBL849,1.0000,IC50,5.9600,CHEMBL3994,Q6GI75
NPC205213,CHEMBL849,1.0000,IC50,6.3700,CHEMBL1857,P0AEK4
NPC205213,CHEMBL849,1.0000,Ki,8.1400,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.5500,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.2800,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.5100,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.1500,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,9.9600,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,10.2800,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,9.5500,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,9.1000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,9.0000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,8.0800,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,8.1000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,8.0000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.8600,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,IC50,7.1800,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,6.1800,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,IC50,6.0500,CHEMBL1857,P0AEK4
NPC205213,CHEMBL849,1.0000,IC50,6.3000,CHEMBL1075044,P54616
NPC205213,CHEMBL849,1.0000,IC50,5.5200,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,IC50,6.4000,CHEMBL5586,P16152
NPC205213,CHEMBL849,1.0000,Ki,7.2200,CHEMBL5586,P16152
NPC205213,CHEMBL849,1.0000,IC50,7.1400,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,Ki,7.3000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,IC50,6.7000,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,IC50,7.1600,CHEMBL4150,Q965D5
NPC205213,CHEMBL849,1.0000,IC50,7.2300,CHEMBL3994,Q6GI75
NPC205213,CHEMBL849,1.0000,IC50,6.7700,CHEMBL1857,P0AEK4
NPC205213,CHEMBL849,1.0000,IC50,7.8200,CHEMBL1250368,Q6UCJ9
NPC205213,CHEMBL849,1.0000,IC50,8.3000,CHEMBL1857,P0AEK4
NPC205213,CHEMBL849,1.0000,IC50,5.2200,CHEMBL2150835,Q5NGQ3
NPC205213,CHEMBL849,1.0000,IC50,5.8900,CHEMBL2150835,Q5NGQ3
NPC205213,CHEMBL849,1.0000,IC50,6.5200,CHEMBL2150835,Q5NGQ3
NPC205213,CHEMBL849,1.0000,IC50,7.3000,CHEMBL2150835,Q5NGQ3
NPC205213,CHEMBL849,1.0000,IC50,6.7000,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,IC50,6.2000,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,IC50,6.3600,CHEMBL3994,Q6GI75
NPC205213,CHEMBL849,1.0000,IC50,5.0000,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,Ki,6.6600,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,Ki,6.7000,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,IC50,5.2100,CHEMBL1849,P9WGR1
NPC205213,CHEMBL849,1.0000,IC50,6.0000,CHEMBL1849,P9WGR1
NPC20530,CHEMBL77703,1.0000,IC50,5.3200,CHEMBL4567,O54735
NPC205392,CHEMBL451046,1.0000,IC50,5.2700,CHEMBL5533,Q04206
NPC205421,CHEMBL257957,0.8542,IC50,6.3000,CHEMBL339,P61169
NPC205468,CHEMBL2333805,1.0000,IC50,5.2800,CHEMBL2622,P07943
NPC205468,CHEMBL229907,0.9143,IC50,5.3800,CHEMBL5393,Q9UNQ0
NPC205468,CHEMBL229907,0.9143,IC50,5.6600,CHEMBL5393,Q9UNQ0
NPC205468,CHEMBL229907,0.9143,IC50,5.0800,CHEMBL2487,P05067
NPC205468,CHEMBL182653,0.8649,IC50,6.0300,CHEMBL2622,P07943
NPC205797,CHEMBL267447,1.0000,IC50,6.4200,CHEMBL243,Q72874
NPC205797,CHEMBL267447,1.0000,IC50,6.5000,CHEMBL243,Q72874
NPC205797,CHEMBL267447,1.0000,EC50,6.5000,CHEMBL247,Q72547
NPC205797,CHEMBL267447,1.0000,EC50,6.0100,CHEMBL247,Q72547
NPC205797,CHEMBL267447,1.0000,IC50,6.5000,CHEMBL247,Q72547
NPC205797,CHEMBL267447,1.0000,IC50,6.0000,CHEMBL247,Q72547
NPC205797,CHEMBL282382,1.0000,IC50,6.1600,CHEMBL243,Q72874
NPC205797,CHEMBL282382,1.0000,IC50,6.0100,CHEMBL243,Q72874
NPC205797,CHEMBL7187,1.0000,IC50,5.8500,CHEMBL247,Q72547
NPC205797,CHEMBL7187,1.0000,IC50,6.5400,CHEMBL247,Q72547
NPC205797,CHEMBL7121,1.0000,Ki,5.0300,CHEMBL261,P00915
NPC205797,CHEMBL7121,1.0000,Ki,5.0500,CHEMBL2326,P43166
NPC205797,CHEMBL7121,1.0000,Ki,6.0800,CHEMBL3594,Q16790
NPC205797,CHEMBL7121,1.0000,Ki,6.0900,CHEMBL3242,O43570
NPC206061,CHEMBL438139,1.0000,IC50,7.1000,CHEMBL5533,Q04206
NPC206061,CHEMBL438139,1.0000,IC50,5.7000,CHEMBL3251,P19838
NPC206061,CHEMBL438139,1.0000,IC50,5.4000,CHEMBL5533,Q04206
NPC206061,CHEMBL438139,1.0000,IC50,7.1200,CHEMBL3251,P19838
NPC206061,CHEMBL438139,1.0000,IC50,7.1200,CHEMBL5533,Q04206
NPC206061,CHEMBL438139,1.0000,IC50,7.1600,CHEMBL5533,Q04206
NPC206061,CHEMBL438139,1.0000,IC50,6.9200,CHEMBL5533,Q04206
NPC206061,CHEMBL438139,1.0000,Kd,6.8100,CHEMBL2052028,P60842
NPC206061,CHEMBL438139,1.0000,IC50,8.3300,CHEMBL2052028,P60842
NPC206061,CHEMBL438139,1.0000,IC50,7.3300,CHEMBL2052028,P60842
NPC206061,CHEMBL438139,1.0000,IC50,6.8700,CHEMBL2052028,P60842
NPC206061,CHEMBL438139,1.0000,IC50,6.6400,CHEMBL2052028,P60842
NPC206061,CHEMBL2170563,0.8667,EC50,7.8200,CHEMBL2052028,P60842
NPC206061,CHEMBL2170563,0.8667,EC50,9.2200,CHEMBL2052028,P60842
NPC206095,CHEMBL177126,1.0000,IC50,6.6000,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.3400,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.1000,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.2700,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,5.8900,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.1600,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.2200,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL177126,1.0000,IC50,6.3000,CHEMBL3463,P89582
NPC206095,CHEMBL177126,1.0000,IC50,5.6400,CHEMBL2622,P07943
NPC206095,CHEMBL177126,1.0000,IC50,7.0000,CHEMBL2487,P05067
NPC206095,CHEMBL149674,1.0000,IC50,6.2200,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL358821,1.0000,IC50,5.8500,CHEMBL3471,Q7ZJM1
NPC206095,CHEMBL249448,1.0000,IC50,7.1100,CHEMBL1900,P15121
NPC206095,CHEMBL249448,1.0000,IC50,6.6200,CHEMBL5983,O60218
NPC206095,CHEMBL249448,1.0000,IC50,5.3300,CHEMBL2487,P05067
NPC206095,CHEMBL4532635,1.0000,IC50,5.2300,CHEMBL2949,P05979
NPC206095,CHEMBL499997,0.8723,IC50,6.5200,CHEMBL2487,P05067
NPC20610,CHEMBL221543,1.0000,IC50,5.0300,CHEMBL2581,P07339
NPC206224,CHEMBL455372,1.0000,Ki,5.5600,CHEMBL5189,P10481
NPC206224,CHEMBL455372,1.0000,IC50,5.4700,CHEMBL5189,P10481
NPC206341,CHEMBL1095574,1.0000,IC50,5.6600,CHEMBL1900,P15121
NPC206341,CHEMBL1095574,1.0000,IC50,6.8900,CHEMBL5983,O60218
NPC206341,CHEMBL1095574,1.0000,Ki,6.0100,CHEMBL4789,P35218
NPC206341,CHEMBL1095574,1.0000,Ki,6.1000,CHEMBL3969,Q9Y2D0
NPC206341,CHEMBL1095574,1.0000,Ki,6.1400,CHEMBL3025,P23280
NPC206341,CHEMBL1095574,1.0000,Ki,6.1400,CHEMBL2326,P43166
NPC206341,CHEMBL1095574,1.0000,Ki,6.0700,CHEMBL3594,Q16790
NPC206341,CHEMBL1095574,1.0000,Ki,5.0500,CHEMBL2186,Q9D6N1
NPC206341,CHEMBL1095574,1.0000,Ki,6.0900,CHEMBL3510,Q9ULX7
NPC206372,CHEMBL836,1.0000,Ki,10.5400,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,10.2400,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,Ki,7.8700,CHEMBL1867,P08913
NPC206372,CHEMBL836,1.0000,Ki,8.1700,CHEMBL266,P19328
NPC206372,CHEMBL836,1.0000,Ki,8.1000,CHEMBL1916,P18825
NPC206372,CHEMBL836,1.0000,Ki,8.9000,CHEMBL232,P35368
NPC206372,CHEMBL836,1.0000,Ki,9.8000,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,Ki,8.4000,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,7.0000,CHEMBL232,P35368
NPC206372,CHEMBL836,1.0000,Ki,8.1000,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,Ki,9.8900,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,8.7200,CHEMBL232,P35368
NPC206372,CHEMBL836,1.0000,Ki,7.2000,CHEMBL1867,P08913
NPC206372,CHEMBL836,1.0000,Ki,7.1000,CHEMBL266,P19328
NPC206372,CHEMBL836,1.0000,Ki,7.8900,CHEMBL217,P14416
NPC206372,CHEMBL836,1.0000,Ki,7.1100,CHEMBL217,P14416
NPC206372,CHEMBL836,1.0000,Ki,9.5500,CHEMBL234,P35462
NPC206372,CHEMBL836,1.0000,Ki,9.1000,CHEMBL214,P08908
NPC206372,CHEMBL836,1.0000,Ki,7.0800,CHEMBL3155,P34969
NPC206372,CHEMBL836,1.0000,Ki,10.5200,CHEMBL319,P43140
NPC206372,CHEMBL836,1.0000,Ki,9.7000,CHEMBL3122,P18841
NPC206372,CHEMBL836,1.0000,Ki,10.1500,CHEMBL326,P23944
NPC206372,CHEMBL836,1.0000,Ki,9.9000,CHEMBL4892,P18130
NPC206372,CHEMBL836,1.0000,Ki,9.7000,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,9.7200,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,8.7000,CHEMBL232,P35368
NPC206372,CHEMBL836,1.0000,Ki,9.7000,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,Ki,10.0000,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,Ki,9.2000,CHEMBL232,P35368
NPC206372,CHEMBL836,1.0000,Ki,10.3000,CHEMBL229,P35348
NPC206372,CHEMBL836,1.0000,Ki,9.8900,CHEMBL319,P43140
NPC206372,CHEMBL836,1.0000,Ki,9.7400,CHEMBL223,P25100
NPC206372,CHEMBL836,1.0000,EC50,10.1500,CHEMBL229,P35348
NPC206660,CHEMBL2442642,1.0000,Ki,5.1900,CHEMBL3222,P32300
NPC206660,CHEMBL2442642,1.0000,Ki,5.2400,CHEMBL2858,P42866
NPC206660,CHEMBL2442642,1.0000,Ki,5.1700,CHEMBL3037,P47746
NPC206660,CHEMBL2442643,0.9143,Ki,5.4200,CHEMBL3222,P32300
NPC206660,CHEMBL2442643,0.9143,Ki,5.1300,CHEMBL2858,P42866
NPC206660,CHEMBL2442643,0.9143,Ki,6.8000,CHEMBL5373,P47936
NPC206660,CHEMBL2442643,0.9143,Ki,6.1000,CHEMBL3037,P47746
NPC206800,CHEMBL27246,1.0000,Ki,5.3100,CHEMBL3785,Q8TDS4
NPC206876,CHEMBL1668603,1.0000,Ki,5.0600,CHEMBL3594,Q16790
NPC206876,CHEMBL1668603,1.0000,Ki,5.0800,CHEMBL3242,O43570
NPC206876,CHEMBL1668603,1.0000,Ki,6.3000,CHEMBL205,P00918
NPC206876,CHEMBL1668603,1.0000,Ki,5.3700,CHEMBL1944498,Q3SZX4
NPC206876,CHEMBL1668603,1.0000,Ki,5.1700,CHEMBL3510,Q9ULX7
NPC206876,CHEMBL1668603,1.0000,Ki,5.1400,CHEMBL2326,P43166
